step_ld_2,U_ld_2,RF_ld_2,step_ld_4,U_ld_4,RF_ld_4
3.1102247152457165,0.33906741457371475,27.793605349354564,3.1102038184493006,0.33906114553479005,27.793579852302912
3.1102260462457165,0.3390678138737148,27.79361740057768,3.1102051494493006,0.33906154483479006,27.793580581190064
3.1102275103457164,0.3390682531037148,27.793599555041688,3.1102061494493007,0.33906184483479,27.793547500865778
3.1102289744457168,0.3390686923337148,27.79360501184384,3.110207149449301,0.3390621448347901,27.79355202873979
3.1102304385457167,0.3390691315637147,27.793612960365543,3.110208149449301,0.3390624448347901,27.793557994845347
3.1102319026457166,0.33906957079371475,27.793617128344327,3.110209249449301,0.3390627748347901,27.79356470613737
3.1102333667457165,0.33907001002371473,27.79358630900621,3.1102104594493007,0.3390631378347901,27.793569249726637
3.1102348308457164,0.3390704492537147,27.79359010200119,3.110211669449301,0.33906350083479014,27.793576794543952
3.1102364413557164,0.3390709324067147,27.79359431768457,3.110213000449301,0.3390639001347901,27.793580274200195
3.1102382129167165,0.3390714638750147,27.79359895479616,3.110214331449301,0.3390642994347901,27.793587376726972
3.1102401616338167,0.3390720484901448,27.793603940345708,3.110215795549301,0.3390647386647901,27.793591720040496
3.1102423052226262,0.33907269156678765,27.7936090802199,3.1102172596493007,0.33906517789479,27.793585619382103
3.110244663170317,0.339073398951095,27.79361533149944,3.1102187237493006,0.33906561712479005,27.793574946248953
3.110247256912777,0.339074177073833,27.7936209474932,3.110220187849301,0.33906605635479004,27.793570316903953
3.1102498506552374,0.33907495519657105,27.79362685211129,3.110221651949301,0.33906649558479,27.793582172934848
3.1102524443976978,0.339075733319309,27.793631459054716,3.110223116049301,0.33906693481479006,27.79359300206827
3.110255038140158,0.3390765114420471,27.793638328516597,3.1102245801493007,0.33906737404479,27.793602917603906
3.110257891256864,0.3390773673770589,27.793630505813663,3.1102260442493006,0.33906781327479,27.7935994607808
3.11026074437357,0.33907822331207066,27.793637251469743,3.110227508349301,0.33906825250478995,27.793592544917516
3.110263597490276,0.33907907924708247,27.79364848397456,3.110228972449301,0.3390686917347899,27.793598698293007
3.110266735918653,0.3390800207755956,27.79365153167169,3.1102304365493008,0.3390691309647899,27.793605555506545
3.1102698743470296,0.3390809623041086,27.793659237005144,3.1102319006493007,0.3390695701947899,27.793602633370483
3.1102730127754064,0.33908190383262166,27.793668023641292,3.110233364749301,0.3390700094247899,27.79361313629795
3.110276151203783,0.3390828453611347,27.793665098953092,3.1102349752593006,0.3390704925777899,27.793620115063252
3.11027928963216,0.33908378688964774,27.79366877107623,3.1102365857693006,0.3390709757307898,27.79359813049298
3.1102824280605366,0.3390847284181608,27.79368037309783,3.1102381962793006,0.3390714588837899,27.7936081044068
3.1102834280605367,0.3390850284181608,27.79364958005874,3.1102398067893007,0.33907194203678986,27.79362250711543
3.110284428060537,0.3390853284181608,27.793655537983263,3.110241578350301,0.33907247350508984,27.793608067195166
3.1102854280605365,0.33908562841816076,27.793661287035235,3.110243349911301,0.3390730049733898,27.79362460616364
3.1102865280605365,0.33908595841816086,27.793667231819807,3.1102452986284006,0.3390735895885199,27.79362592345035
3.1102877380605367,0.3390863214181608,27.793673627836675,3.1102472473455007,0.3390741742036499,27.79363007210161
3.1102890690605367,0.33908672071816087,27.79368060377431,3.110249196062601,0.3390747588187799,27.793633197187916
3.1102905331605366,0.3390871599481608,27.793679884886537,3.110251144779701,0.33907534343390994,27.79363067330332
3.1102919972605365,0.3390875991781608,27.79368653632704,3.1102530934968007,0.3390759280490399,27.793623043909424
3.110293461360537,0.3390880384081608,27.79369682084795,3.110255042213901,0.33907651266417,27.793633399290712
3.110295071870537,0.3390885215611608,27.79370147340996,3.1102571858027113,0.339077155740813,27.79363437325065
3.110296682380537,0.33908900471416076,27.793704733517576,3.110259329391521,0.339077798817456,27.793641244724437
3.1102976823805366,0.3390893047141608,27.79367700008027,3.110261472980331,0.339078441894099,27.793651190143272
3.1102986823805368,0.3390896047141608,27.79367926683045,3.110263616569141,0.339079084970742,27.79365657397705
3.110299682380537,0.33908990471416073,27.79368528381759,3.110265760157951,0.3390797280473849,27.793663844630032
3.110300782380537,0.33909023471416083,27.793692836360282,3.110267903746761,0.33908037112402795,27.793655263681742
3.110301882380537,0.3390905647141607,27.79369903614922,3.110270047335571,0.3390810142006709,27.793640393895075
3.110302982380537,0.3390908947141608,27.793703306560474,3.110272190924381,0.339081657277314,27.793648125116015
3.1103041923805366,0.3390912577141608,27.793708564358678,3.110274548872072,0.3390823646616212,27.79365637623328
3.1103054023805368,0.3390916207141608,27.793714249318143,3.110276906819763,0.33908307204592847,27.793659776659474
3.1103066123805365,0.3390919837141608,27.793718542778585,3.1102792647674535,0.33908377943023577,27.79366945973127
3.1103078223805367,0.3390923467141607,27.793726709811928,3.110281622715145,0.3390844868145431,27.79367825808191
3.1103091533805367,0.3390927460141608,27.793715218640806,3.110283980662836,0.3390851941988504,27.793682201634123
3.1103104843805367,0.3390931453141608,27.793726702467488,3.110286338610527,0.33908590158315766,27.793688276101587
3.1103119484805366,0.3390935845441608,27.79370558803792,3.1102886965582175,0.33908660896746506,27.793665254392895
3.1103134125805365,0.3390940237741608,27.79370321446793,3.110291054505909,0.3390873163517723,27.793674790668568
3.110314876680537,0.33909446300416074,27.793712473102364,3.1102936482483687,0.3390880944745103,27.79368059503902
3.1103163407805368,0.3390949022341607,27.79372149970837,3.1102962419908287,0.33908887259724835,27.79368502629501
