time,sum_RF1,avg_U1
0.0,0.0,0.0
0.001046875026077032,502.4166069030762,0.0052343751303851604
0.002013671910390258,879.8227272033691,0.010068359784781933
0.003081542905420065,1239.1321754455566,0.015407714992761612
0.004015929996967316,1517.533103942871,0.02007964998483658
0.005083801224827766,1810.0294494628906,0.025419006124138832
0.006435325834900141,2153.3039779663086,0.032176628708839417
0.007223714608699083,2353.266716003418,0.03611857444047928
0.008237358182668686,2800.5310974121094,0.04118679091334343
0.009251001290977001,3226.53173828125,0.04625500738620758
0.010264644399285316,3635.1543884277344,0.05132322385907173
0.011214935220777988,4004.2633209228516,0.05607467517256737
0.01207019668072462,4325.918212890625,0.06035098433494568
0.013210545293986797,4739.23876953125,0.06605272740125656
0.01406580675393343,5038.658294677734,0.07032903283834457
0.015134884044528008,5402.065368652344,0.07567442208528519
0.01625741459429264,5771.340576171875,0.08128707110881805
0.017219584435224533,6073.594665527344,0.08609791845083237
0.018181752413511276,6362.915863037109,0.09090876579284668
0.019023651257157326,6607.754943847656,0.09511825442314148
0.02010609209537506,6911.43505859375,0.10053045302629471
0.021188531070947647,7203.505859375,0.10594265908002853
0.022270971909165382,7484.628997802734,0.11135485768318176
0.023173006251454353,7710.963775634766,0.11586502939462662
0.02425544522702694,7972.887145996094,0.12127722799777985
0.025337886065244675,8224.441009521484,0.12668943405151367
0.02642032690346241,8467.421813964844,0.1321016401052475
0.027502767741680145,8702.283477783203,0.13751383125782013
0.02831459790468216,8873.665802001953,0.1415729820728302
0.02953234314918518,9133.170013427734,0.1476617157459259
0.03135896101593971,9525.604187011719,0.15679480135440826
0.03409888595342636,10058.874694824219,0.1704944372177124
0.03683881461620331,10535.895629882812,0.18419407308101654
0.039578743278980255,10977.459899902344,0.19789370894432068
0.04368863254785538,11590.458251953125,0.21844317018985748
0.0477985218167305,12114.84912109375,0.2389926165342331
0.05190841481089592,12575.580688476562,0.2595420777797699
0.056908413767814636,13048.865356445312,0.2845420837402344
0.06190841272473335,13435.492370605469,0.30954205989837646
0.06690841168165207,13763.168395996094,0.33454206585884094
0.07190841436386108,14060.974792480469,0.3595420718193054
0.0769084170460701,14335.558654785156,0.3845420777797699
0.08190841227769852,14589.491088867188,0.4095420837402344
0.08690841495990753,14824.039672851562,0.43454205989837646
0.09190841764211655,15048.160095214844,0.45954206585884094
0.09690841287374496,15263.733825683594,0.4845420718193054
0.10190841555595398,15472.284606933594,0.5095420479774475
0.1069084107875824,15674.868286132812,0.5345420837402344
0.11190841346979141,15871.846008300781,0.5595420598983765
0.11690841615200043,16063.320434570312,0.5845420956611633
0.12190841138362885,16249.934143066406,0.6095420718193054
