time,sum_RF1,avg_U1
0.0,0.0,0.0
0.0011406249832361937,426.411169052124,0.005703125149011612
0.0026171875651925802,845.899730682373,0.01308593712747097
0.003566406201571226,1094.3177032470703,0.017832031473517418
0.0049902345053851604,1448.213752746582,0.02495117112994194
0.0064140623435378075,1784.8516998291016,0.03207031264901161
0.007837890647351742,2268.688247680664,0.039189454168081284
0.009261718951165676,2818.7012329101562,0.04630859196186066
0.01068554725497961,3339.294906616211,0.05342773348093033
0.012821288779377937,4073.390350341797,0.06410644203424454
0.014957031235098839,4763.961822509766,0.07478515803813934
0.01709277369081974,5416.842956542969,0.08546386659145355
0.019228516146540642,6036.347625732422,0.09614257514476776
0.021364258602261543,6625.997253417969,0.10682129114866257
0.023499999195337296,7188.951965332031,0.11749999970197678
0.025635741651058197,7728.414459228516,0.12817871570587158
0.0277714841067791,8247.152618408203,0.1388574242591858
0.0299072265625,8747.359008789062,0.1495361328125
0.0320429690182209,9234.222229003906,0.1602148413658142
0.035246580839157104,9946.277404785156,0.17623290419578552
0.038450196385383606,10652.990417480469,0.19225098192691803
0.03925110027194023,10839.523071289062,0.19625549018383026
0.04045245423913002,11116.6279296875,0.2022622674703598
0.0422544851899147,11523.373291015625,0.2112724334001541
0.04495753347873688,12126.339111328125,0.2247876673936844
0.04901210963726044,13042.67333984375,0.245060533285141
0.05026210844516754,13331.641784667969,0.2513105273246765
0.0521371066570282,13755.493957519531,0.260685533285141
0.05389492213726044,14144.636840820312,0.269474595785141
0.05547695234417915,14506.986328125,0.27738475799560547
0.05607021227478981,14643.62548828125,0.28035107254981995
0.05829494446516037,15144.179382324219,0.29147472977638245
0.060297202318906784,15579.305541992188,0.3014860153198242
0.06330058723688126,16213.553955078125,0.31650295853614807
0.06780567020177841,17129.528198242188,0.33902835845947266
0.07231075316667557,18000.494140625,0.36155375838279724
0.07681583613157272,18847.537109375,0.3840791583061218
0.08132091164588928,19667.799072265625,0.4066045880317688
0.0863209143280983,20541.846435546875,0.4316045641899109
0.09132091701030731,21399.459350585938,0.45660457015037537
0.09632091224193573,22231.784545898438,0.48160457611083984
0.10132091492414474,23038.234619140625,0.5066045522689819
0.10632091760635376,23836.11572265625,0.5316045880317688
0.11132091283798218,24611.25732421875,0.5566045641899109
0.11632091552019119,25363.281494140625,0.5816045999526978
0.12132091820240021,26095.119384765625,0.6066045761108398
0.12632091343402863,26804.634521484375,0.6316045522689819
0.13132090866565704,27493.500122070312,0.6566045880317688
0.13632091879844666,28163.014404296875,0.6816045641899109
0.14132091403007507,28829.409545898438,0.7066045999526978
0.1463209092617035,29475.823364257812,0.7316045761108398
0.1513209193944931,30103.4150390625,0.7566045522689819
0.15632091462612152,30713.7666015625,0.7816045880317688
0.16132090985774994,31307.966064453125,0.8066045641899109
