time,sum_RF1,avg_U1
0.0,0.0,0.0
0.0011406249832361937,537.2050609588623,0.005703125149011612
0.002406249986961484,1012.9980697631836,0.012031249701976776
0.003039062488824129,1235.2338409423828,0.015195312909781933
0.004937500227242708,1869.575454711914,0.024687500670552254
0.0058867186307907104,2173.363494873047,0.029433593153953552
0.0068359375,2469.4725646972656,0.0341796875
0.008259765803813934,3039.1842041015625,0.04129882901906967
0.010395508259534836,4017.4521484375,0.05197753757238388
0.012531249783933163,4928.728744506836,0.06265625357627869
0.014666992239654064,5786.576873779297,0.0733349621295929
0.01680273376405239,6600.268249511719,0.0840136706829071
0.018938476219773293,7374.768280029297,0.09469237923622131
0.019472412765026093,7564.015289306641,0.09736206382513046
0.020006347447633743,7751.007385253906,0.10003174096345901
0.021107589825987816,8129.771667480469,0.10553795099258423
0.022022685036063194,8438.02621459961,0.11011341959238052
0.023448120802640915,8904.790557861328,0.11724060028791428
0.024303382262587547,9177.089904785156,0.12151690572500229
0.02515864372253418,9444.428466796875,0.1257932186126709
0.026441534981131554,9835.160339355469,0.13220767676830292
0.027082981541752815,10027.302185058594,0.13541491329669952
0.028285693377256393,10380.631530761719,0.14142847061157227
0.029571091756224632,10749.174682617188,0.1478554606437683
0.030484400689601898,11005.021789550781,0.1524219959974289
0.03185436502099037,11382.080505371094,0.15927182137966156
0.032196853309869766,11475.377258300781,0.16098427772521973
0.03305308148264885,11705.954833984375,0.16526541113853455
0.03497959300875664,12211.560180664062,0.1748979687690735
0.03613549843430519,12507.149291992188,0.18067750334739685
0.03729140758514404,12797.352905273438,0.18645703792572021
0.038447313010692596,13083.321960449219,0.19223657250404358
0.03960321843624115,13363.293701171875,0.19801610708236694
0.04075912758708,13638.156494140625,0.2037956267595291
0.041915033012628555,13908.310363769531,0.20957516133785248
0.04220401123166084,13975.32080078125,0.21102005243301392
0.04357665032148361,14289.441528320312,0.21788324415683746
0.044551946222782135,14508.48046875,0.22275972366333008
0.04601489007472992,14831.090393066406,0.2300744503736496
0.048209305852651596,15336.350524902344,0.24104653298854828
0.05040372535586357,15838.496704101562,0.25201863050460815
0.05259814113378525,16320.696044921875,0.26299071311950684
0.054792556911706924,16800.61346435547,0.2739627957344055
0.0569869726896286,17302.2490234375,0.2849348783493042
0.05780988186597824,17489.649658203125,0.2890493869781494
0.059044238179922104,17765.13818359375,0.295221209526062
0.060895778238773346,18166.94708251953,0.30447888374328613
0.061590105295181274,18315.221435546875,0.30795052647590637
0.06263159960508347,18534.18292236328,0.31315797567367554
0.06419382989406586,18855.08612060547,0.3209691643714905
0.06556078791618347,19129.123901367188,0.32780393958091736
0.06643954664468765,19305.592163085938,0.33219772577285767
0.06720846146345139,19471.78289794922,0.3360423147678375
0.06816616654396057,19672.785522460938,0.34083083271980286
0.06920883804559708,19886.475830078125,0.3460441827774048
0.07046003639698029,20135.723754882812,0.35230016708374023
0.07104653865098953,20251.0009765625,0.35523268580436707
0.07236616313457489,20507.910522460938,0.36183080077171326
0.07355382293462753,20733.321044921875,0.36776912212371826
0.07466726005077362,20941.062133789062,0.3733362853527069
0.07566934823989868,21124.71630859375,0.3783467411994934
0.07717248052358627,21394.65087890625,0.38586241006851196
0.07858167588710785,21643.058471679688,0.39290836453437805
0.07984994351863861,21862.10595703125,0.39924970269203186
0.08032554388046265,21943.446899414062,0.40162771940231323
0.0810389444231987,22064.313842773438,0.4051947295665741
0.08210904896259308,22243.136108398438,0.4105452597141266
0.08371420204639435,22508.321899414062,0.41857102513313293
0.08431613445281982,22606.405151367188,0.4215807020664215
0.08521904051303864,22751.86669921875,0.426095187664032
0.08612193912267685,22895.684814453125,0.43060967326164246
0.08702483773231506,23037.369995117188,0.4351241886615753
0.08806175738573074,23198.2119140625,0.4403088092803955
0.08941875398159027,23404.137573242188,0.44709378480911255
0.09038293361663818,23548.095092773438,0.4519146680831909
0.09128685295581818,23681.658935546875,0.4564342796802521
0.09210038185119629,23800.554443359375,0.46050190925598145
0.09332067519426346,23976.67236328125,0.4666033685207367
0.09515111148357391,24235.7900390625,0.4757555425167084
0.0968671441078186,24478.473266601562,0.484335720539093
0.09725324809551239,24532.966674804688,0.48626625537872314
0.09870115667581558,24734.3681640625,0.4935057759284973
0.10000427067279816,24911.9521484375,0.5000213384628296
0.10195893794298172,25172.329467773438,0.5097947120666504
0.10269194096326828,25268.683959960938,0.5134596824645996
0.10379143804311752,25411.594482421875,0.5189571976661682
0.10544069111347198,25622.9345703125,0.5272034406661987
0.10605916380882263,25701.413452148438,0.5302957892417908
0.10716081410646439,25839.884521484375,0.5358040928840637
0.10809032618999481,25956.498046875,0.5404516458511353
0.1097414419054985,26160.453857421875,0.5487072467803955
0.11023677885532379,26220.8173828125,0.5511838793754578
0.11135128140449524,26354.68798828125,0.5567564368247986
0.11274441331624985,26519.26025390625,0.5637220740318298
0.11305786669254303,26555.93701171875,0.565289318561554
0.11423331499099731,26692.951171875,0.5711665749549866
0.11564385890960693,26856.527954101562,0.5782192945480347
0.11670176684856415,26977.136962890625,0.5835088491439819
0.11828862875699997,27154.066772460938,0.5914431214332581
0.11977630853652954,27316.891235351562,0.5988815426826477
0.1206689178943634,27413.271240234375,0.6033445596694946
0.12156152725219727,27508.78857421875,0.6078076362609863
0.12290044128894806,27649.904663085938,0.6145021915435791
0.12340252846479416,27702.04736328125,0.6170126795768738
0.1241556704044342,27779.601928710938,0.6207783222198486
0.12528537213802338,27894.8857421875,0.6264268755912781
0.12697994709014893,28066.054321289062,0.6348996758460999
0.12952178716659546,28320.792236328125,0.6476089358329773
0.1301572471857071,28383.39111328125,0.6507862210273743
0.13174588978290558,28537.828491210938,0.6587294936180115
0.1321033388376236,28572.243408203125,0.6605167388916016
0.13344377279281616,28700.03369140625,0.6672188639640808
0.13465015590190887,28813.480834960938,0.6732507348060608
0.13645972311496735,28980.384643554688,0.6822986006736755
0.138269305229187,29143.336791992188,0.6913464665412903
0.14007887244224548,29302.929931640625,0.700394332408905
0.14279323816299438,29535.835693359375,0.7139661908149719
0.14304770529270172,29557.454711914062,0.7152385115623474
0.1445109099149704,29680.468139648438,0.7225545644760132
0.14504769444465637,29725.138305664062,0.7252384424209595
0.14601388573646545,29804.871337890625,0.7300694584846497
0.1474027931690216,29918.03759765625,0.7370139360427856
0.14819253981113434,29981.513671875,0.7409627437591553
0.14905235171318054,30049.967895507812,0.7452617883682251
0.15008412301540375,30131.24169921875,0.7504206299781799
0.15114814043045044,30213.931030273438,0.7557407021522522
0.15223634243011475,30297.4853515625,0.7611817121505737
0.15339934825897217,30385.86181640625,0.7669967412948608
0.15422570705413818,30447.67626953125,0.7711285352706909
0.155052050948143,30508.829223632812,0.7752602696418762
0.15618827939033508,30592.04833984375,0.7809414267539978
0.1573503464460373,30676.21142578125,0.7867516875267029
0.1583961844444275,30750.96728515625,0.7919809222221375
0.15944203734397888,30824.606689453125,0.7972102165222168
0.16048789024353027,30897.419677734375,0.8024394512176514
0.16153374314308167,30969.34765625,0.8076686859130859
0.16257958114147186,31040.494140625,0.8128979206085205
