time,sum_RF1,avg_U1
0.0,0.0,0.0
0.0010937500046566129,931.6057929992676,0.0054687499068677425
0.002031249925494194,1572.6798057556152,0.01015624962747097
0.003056640736758709,2223.24715423584,0.01528320275247097
0.004177246242761612,2899.557960510254,0.02088623121380806
0.005083795171231031,3423.6947021484375,0.025418976321816444
0.006370646879076958,4137.06559753418,0.03185323625802994
0.007172454614192247,4564.69303894043,0.0358622744679451
0.008375165984034538,5183.31266784668,0.04187583178281784
0.009577877819538116,5779.631729125977,0.04788938909769058
0.01078058872371912,6352.653884887695,0.053902946412563324
0.011983300559222698,6904.090423583984,0.059916503727436066
0.013787368312478065,7698.734191894531,0.06893683969974518
0.015591435134410858,8463.861511230469,0.07795717567205429
0.016042452305555344,8651.77719116211,0.08021225780248642
0.017169993370771408,9113.109313964844,0.08584997057914734
0.018375054001808167,9594.327545166016,0.09187527000904083
0.01923128217458725,9928.297302246094,0.09615641087293625
0.020515622571110725,10418.136169433594,0.10257811099290848
0.021177859976887703,10667.020874023438,0.10588930547237396
0.022055670619010925,10992.40316772461,0.11027835309505463
0.023074021562933922,11363.03646850586,0.11537010967731476
0.024155305698513985,11749.105072021484,0.12077653408050537
0.025545528158545494,12233.499969482422,0.12772764265537262
0.02624063938856125,12472.315643310547,0.13120320439338684
0.027283307164907455,12826.717071533203,0.13641653954982758
0.028847306966781616,13346.586181640625,0.14423653483390808
0.030411306768655777,13854.095092773438,0.1520565301179886
0.03197530657052994,14348.607116699219,0.15987654030323029
0.0335393063724041,14831.101989746094,0.1676965355873108
0.03510330617427826,15301.816345214844,0.1755165308713913
0.03744930773973465,15985.10498046875,0.18724653124809265
0.0380358062684536,16153.303588867188,0.1901790350675583
0.03950205817818642,16567.058532714844,0.19751028716564178
0.040821682661771774,16930.700134277344,0.20410841703414917
0.04214130714535713,17287.03973388672,0.21070654690265656
0.04346093162894249,17636.65399169922,0.21730466187000275
0.045440372079610825,18146.119873046875,0.22720184922218323
0.046430088579654694,18396.55352783203,0.23215045034885406
0.04717237874865532,18581.795532226562,0.2358618974685669
0.04828581213951111,18855.969116210938,0.24142906069755554
0.04995596408843994,19258.819946289062,0.2497798204421997
0.05246118828654289,19842.802307128906,0.26230594515800476
0.05496641620993614,20406.452392578125,0.2748320698738098
0.05747164040803909,20951.018432617188,0.28735819458961487
0.059976864606142044,21478.151489257812,0.2998843193054199
0.062482092529535294,21988.574645996094,0.312410444021225
0.06342155486345291,22176.78076171875,0.31710776686668396
0.06483074277639389,22454.462463378906,0.32415369153022766
0.06694452464580536,22860.94647216797,0.334722638130188
0.07011520117521286,23449.212158203125,0.3505760133266449
0.07130420207977295,23665.35137939453,0.35652104020118713
0.07308770716190338,23983.152893066406,0.3654385507106781
0.0744253396987915,24217.887817382812,0.3721266984939575
0.07503587007522583,24323.97998046875,0.37517935037612915
0.07601041346788406,24491.714294433594,0.3800520598888397
0.07700707763433456,24661.281494140625,0.38503536581993103
0.07804551720619202,24835.75439453125,0.3902275860309601
0.07904619723558426,25001.947631835938,0.3952309787273407
0.0800226554274559,25161.9638671875,0.4001132547855377
0.08105651289224625,25329.545043945312,0.40528255701065063
0.08202705532312393,25485.169860839844,0.41013529896736145
0.0834093913435936,25703.326538085938,0.4170469343662262
0.08407893031835556,25807.85693359375,0.420394629240036
0.08521227538585663,25983.1904296875,0.42606139183044434
0.08602477610111237,26107.489379882812,0.43012386560440063
0.08700696378946304,26256.265014648438,0.4350348114967346
0.08818963915109634,26432.361450195312,0.4409481883049011
0.08911076188087463,26567.6591796875,0.44555383920669556
0.09002181887626648,26699.948852539062,0.45010906457901
0.0910491794347763,26847.309204101562,0.45524588227272034
0.09211888909339905,26998.384887695312,0.46059444546699524
0.09346755594015121,27185.342041015625,0.4673377573490143
0.09430787712335587,27300.1533203125,0.47153937816619873
0.09556835889816284,27470.291748046875,0.4778417944908142
0.09604104608297348,27533.55419921875,0.4802052080631256
0.09781359881162643,27768.1240234375,0.48906800150871277
0.09940890222787857,27976.076049804688,0.49704450368881226
0.10180184990167618,28282.504150390625,0.5090092420578003
0.10539127886295319,28728.840454101562,0.5269563794136047
0.10628863424062729,28838.567993164062,0.531443178653717
0.10718598961830139,28947.369384765625,0.5359299778938293
0.1080833449959755,29055.11181640625,0.5404167175292969
0.10942938178777695,29214.916748046875,0.5471469163894653
0.11002878844738007,29285.724609375,0.5501439571380615
0.11110682785511017,29411.098999023438,0.5555341839790344
0.11207538843154907,29522.789672851562,0.5603769421577454
0.11307499557733536,29637.438110351562,0.5653749704360962
0.11451401561498642,29800.275268554688,0.5725700855255127
0.1158091276884079,29944.934814453125,0.5790456533432007
0.11775179207324982,30158.501708984375,0.5887590050697327
0.12066580355167389,30471.27001953125,0.6033290028572083
0.12139429897069931,30548.517333984375,0.6069715023040771
0.12212280184030533,30625.201293945312,0.610614001750946
0.12301706522703171,30718.533203125,0.6150853037834167
0.12415697425603867,30833.843994140625,0.6207848787307739
0.12579795718193054,30995.5224609375,0.6289897561073303
0.12727482616901398,31140.175048828125,0.6363741755485535
0.12949015200138092,31355.206420898438,0.6474507451057434
0.13032089173793793,31435.337036132812,0.6516044735908508
0.13109971582889557,31510.292846679688,0.6554986238479614
0.13252350687980652,31647.831420898438,0.662617564201355
0.13341063261032104,31731.747680664062,0.6670531630516052
0.13424232602119446,31809.120971679688,0.6712116003036499
0.13530807197093964,31907.016723632812,0.6765403747558594
0.13601858913898468,31972.067993164062,0.6800929307937622
0.13735078275203705,32092.784545898438,0.6867538690567017
0.13854975998401642,32200.15380859375,0.6927487850189209
0.14034822583198547,32359.429443359375,0.701741099357605
0.1412474513053894,32438.0546875,0.706237256526947
0.14293351769447327,32582.702270507812,0.714667558670044
0.1430283486843109,32590.787841796875,0.715141773223877
0.14437390863895416,32706.455810546875,0.7218695282936096
0.1450941115617752,32766.700439453125,0.7254705429077148
0.1465345025062561,32884.34875488281,0.7326725125312805
